,time,value
48251,1621155255760,42
48252,1621155255760,26
48253,1621155255760,37
48254,1621155255760,40
48255,1621155255760,37
48256,1621155255760,16
48257,1621155255761,21
48258,1621155255761,12
48259,1621155255760,28
48260,1621155255760,21
48261,1621155255760,28
48262,1621155255780,35
48273,1621155255782,11
48274,1621155255782,53
48275,1621155255782,65
48279,1621155255782,70
48280,1621155255826,50
48281,1621155255826,53
48282,1621155255826,51
48283,1621155255826,40
48284,1621155255826,26
48285,1621155255830,22
48286,1621155255831,43
48287,1621155255831,43
48288,1621155255831,29
48289,1621155255836,34
48290,1621155255836,27
48293,1621155256119,21
48294,1621155256119,59
48295,1621155256119,55
48297,1621155256119,17
48298,1621155256118,25
48299,1621155256119,38
48300,1621155256119,23
48301,1621155256119,20
48302,1621155256159,51
48303,1621155256159,40
48304,1621155256160,33
48305,1621155256161,24
48306,1621155256160,22
48307,1621155256160,27
48308,1621155256160,49
48309,1621155256160,54
48310,1621155256160,42
48311,1621155256160,39
48312,1621155256161,45
48313,1621155256161,49
48314,1621155256161,52
48315,1621155256160,36
48316,1621155256160,25
48317,1621155256160,21
48318,1621155256161,48
48319,1621155256161,64
48320,1621155256160,22
48321,1621155256161,64
48322,1621155256161,53
48323,1621155256161,27
48324,1621155256161,32
48325,1621155256161,40
48326,1621155256161,43
48327,1621155256193,58
48328,1621155256193,53
48329,1621155256193,49
48330,1621155256193,58
48331,1621155256193,41
48332,1621155256193,52
48333,1621155256194,34
48334,1621155256193,37
48335,1621155256194,48
48336,1621155256193,42
48337,1621155256193,54
48338,1621155256193,53
48339,1621155256193,54
48340,1621155256213,27
48341,1621155256213,51
48342,1621155256213,58
48343,1621155256213,51
48344,1621155256213,25
48345,1621155256213,38
48346,1621155256213,34
48347,1621155256214,34
48348,1621155256213,19
48349,1621155256213,39
48350,1621155256213,17
48351,1621155256213,58
48352,1621155256247,66
48353,1621155256247,53
48354,1621155256247,34
48355,1621155256248,11
48356,1621155256248,0
48357,1621155256248,-5
48358,1621155256248,-5
48359,1621155256248,5
48360,1621155256248,12
48361,1621155256248,20
48362,1621155256248,-4
48363,1621155256247,64
48364,1621155256267,32
48365,1621155256266,24
48366,1621155256267,21
48367,1621155256267,33
48368,1621155256268,29
48369,1621155256267,17
48370,1621155256267,24
48371,1621155256271,44
48372,1621155256271,49
48373,1621155256271,34
48374,1621155256271,40
48375,1621155256271,25
48376,1621155256271,48
48377,1621155256287,53
48378,1621155256287,52
48379,1621155256287,52
48380,1621155256287,55
48381,1621155256287,57
48382,1621155256288,52
48383,1621155256288,36
48384,1621155256288,44
48385,1621155256288,56
48386,1621155256288,52
48387,1621155256288,38
48388,1621155256287,54
48389,1621155256288,32
48390,1621155256306,34
48391,1621155256306,52
48392,1621155256306,61
48393,1621155256306,39
48394,1621155256306,24
48395,1621155256306,37
48396,1621155256306,23
48397,1621155256306,24
48398,1621155256306,56
48399,1621155256306,50
48400,1621155256307,33
48401,1621155256306,58
48402,1621155256341,37
48403,1621155256341,37
48404,1621155256341,40
48405,1621155256341,39
48406,1621155256341,35
48407,1621155256341,34
48408,1621155256341,43
48409,1621155256341,35
48410,1621155256341,35
48411,1621155256341,42
48412,1621155256341,35
48413,1621155256341,44
48414,1621155256362,57
48415,1621155256362,44
48416,1621155256362,33
48417,1621155256362,11
48418,1621155256363,18
48419,1621155256363,20
48420,1621155256363,28
48421,1621155256363,23
48422,1621155256363,5
48423,1621155256363,23
48424,1621155256362,56
48425,1621155256363,16
48426,1621155256381,36
48427,1621155256381,44
48428,1621155256381,58
48429,1621155256381,42
48430,1621155256381,58
48431,1621155256381,36
48432,1621155256381,34
48433,1621155256382,20
48434,1621155256382,25
48435,1621155256381,43
48436,1621155256381,36
48437,1621155256381,36
48438,1621155256381,39
48439,1621155256399,36
48440,1621155256400,37
48441,1621155256400,32
48442,1621155256400,22
48443,1621155256400,21
48444,1621155256400,9
48445,1621155256400,16
48446,1621155256400,6
48447,1621155256400,23
48448,1621155256400,21
48449,1621155256400,25
48450,1621155256400,25
48451,1621155256400,16
48452,1621155256437,21
48453,1621155256437,16
48454,1621155256437,19
48455,1621155256437,35
48456,1621155256437,36
48457,1621155256438,28
48458,1621155256438,19
48459,1621155256438,8
48460,1621155256438,8
48461,1621155256437,32
48462,1621155256438,12
48466,1621155256457,32
48467,1621155256456,49
48468,1621155256457,45
48469,1621155256457,51
48470,1621155256457,35
48471,1621155256457,32
48472,1621155256457,29
48473,1621155256456,19
48474,1621155256457,39
48475,1621155256457,40
48476,1621155256457,49
48477,1621155256457,33
48478,1621155256488,52
48479,1621155256488,51
48480,1621155256488,42
48481,1621155256488,34
48482,1621155256488,40
48483,1621155256488,45
48484,1621155256488,43
48485,1621155256488,42
48486,1621155256489,28
48487,1621155256489,29
48488,1621155256489,40
48489,1621155256488,35
48490,1621155256488,49
48491,1621155256530,49
48492,1621155256531,43
48493,1621155256531,40
48494,1621155256531,50
48495,1621155256531,45
48496,1621155256531,49
48497,1621155256531,54
48498,1621155256532,21
48499,1621155256532,39
48500,1621155256531,54
48501,1621155256531,39
48502,1621155256532,54
48503,1621155256535,16
48504,1621155256535,16
48505,1621155256535,22
48506,1621155256535,35
48507,1621155256536,48
48508,1621155256536,25
48509,1621155256536,16
48510,1621155256536,19
48511,1621155256536,35
48512,1621155256535,49
48513,1621155256535,42
48514,1621155256536,28
48515,1621155256536,27
48516,1621155256549,20
48517,1621155256550,9
48518,1621155256550,7
48519,1621155256550,34
48520,1621155256550,35
48521,1621155256550,44
48522,1621155256550,55
48523,1621155256550,56
48524,1621155256550,34
48525,1621155256550,17
48526,1621155256550,43
48527,1621155256586,45
48528,1621155256586,44
48529,1621155256586,52
48530,1621155256586,52
48531,1621155256586,43
48532,1621155256587,35
48533,1621155256587,40
48534,1621155256587,33
48535,1621155256586,41
48536,1621155256587,35
48537,1621155256587,38
48538,1621155256587,42
48539,1621155256586,51
48540,1621155256611,32
48541,1621155256611,34
48542,1621155256611,40
48543,1621155256611,35
48544,1621155256611,37
48545,1621155256611,35
48546,1621155256611,28
48547,1621155256612,5
48548,1621155256612,12
48549,1621155256611,38
48550,1621155256611,37
48551,1621155256612,1
48552,1621155256610,37
48553,1621155256624,23
48554,1621155256625,58
48555,1621155256625,56
48556,1621155256625,28
48557,1621155256625,36
48558,1621155256625,29
48559,1621155256625,44
48560,1621155256625,57
48561,1621155256625,55
48562,1621155256625,44
48563,1621155256625,24
48564,1621155256625,43
48565,1621155256660,44
48566,1621155256660,42
48567,1621155256660,40
48568,1621155256660,35
48569,1621155256660,42
48570,1621155256660,36
48571,1621155256660,17
48572,1621155256660,10
48573,1621155256660,39
48574,1621155256661,49
48575,1621155256661,51
48576,1621155256661,32
48577,1621155256681,41
48578,1621155256681,45
48579,1621155256681,40
48580,1621155256681,33
48581,1621155256681,26
48582,1621155256681,32
48583,1621155256681,27
48584,1621155256682,24
48585,1621155256681,35
48586,1621155256681,24
48587,1621155256681,48
48588,1621155256681,34
48589,1621155256681,33
48590,1621155256699,23
48591,1621155256700,32
48592,1621155256700,42
48593,1621155256700,39
48594,1621155256700,37
48595,1621155256700,41
48596,1621155256700,53
48597,1621155256700,56
48598,1621155256700,49
48599,1621155256700,43
48600,1621155256700,39
48601,1621155256700,42
48602,1621155256736,50
48603,1621155256736,66
48604,1621155256737,27
48605,1621155256736,53
48606,1621155256737,10
48607,1621155256736,66
48608,1621155256737,19
48609,1621155256736,59
48610,1621155256736,39
48611,1621155256736,50
48612,1621155256736,49
48613,1621155256736,42
48614,1621155256737,39
48615,1621155256755,6
48616,1621155256756,16
48617,1621155256756,33
48618,1621155256756,40
48619,1621155256756,41
48620,1621155256756,53
48621,1621155256756,53
48622,1621155256756,42
48623,1621155256756,32
48624,1621155256756,41
48631,1621155256777,25
48636,1621155256780,39
48637,1621155256780,40
48640,1621155256780,56
48645,1621155256780,35
48646,1621155256828,40
48647,1621155256828,38
48648,1621155256828,41
48649,1621155256828,42
48650,1621155256828,39
48651,1621155256828,35
48652,1621155256828,29
48653,1621155256828,25
48654,1621155256829,38
48655,1621155256828,34
48656,1621155256828,41
48657,1621155256828,23
48658,1621155256828,35
48659,1621155256849,64
48660,1621155256849,24
48661,1621155256849,35
48662,1621155256849,40
48663,1621155256850,37
48664,1621155256850,43
48665,1621155256850,34
48666,1621155256849,41
48667,1621155256849,32
48668,1621155256849,50
48669,1621155256856,55
48670,1621155256856,58
48671,1621155256856,54
48672,1621155256856,52
48673,1621155256856,51
48674,1621155256856,55
48675,1621155256856,56
48676,1621155256857,54
48677,1621155256857,56
48678,1621155256857,67
48679,1621155256856,54
48680,1621155256849,57
48681,1621155256856,58
48682,1621155256856,51
48683,1621155256850,36
48684,1621155256869,88
48685,1621155256869,86
48686,1621155256869,82
48687,1621155256869,92
48688,1621155256869,86
48689,1621155256870,68
48690,1621155256870,72
48691,1621155256869,81
48692,1621155256869,90
48693,1621155256869,74
48694,1621155256869,74
48695,1621155256870,70
48696,1621155256906,64
48697,1621155256906,40
48698,1621155256906,53
48699,1621155256906,43
48700,1621155256907,43
48701,1621155256907,49
48702,1621155256906,41
48703,1621155256907,41
48704,1621155256905,76
48705,1621155256906,41
48706,1621155256908,56
48707,1621155256906,67
48708,1621155256924,54
48709,1621155256925,52
48710,1621155256925,54
48711,1621155256925,40
48712,1621155256925,28
48713,1621155256925,59
48714,1621155256925,18
48715,1621155256925,59
48716,1621155256925,56
48717,1621155256925,18
48718,1621155256925,22
48719,1621155256925,19
48720,1621155256925,24
48721,1621155256944,6
48722,1621155256944,2
48723,1621155256944,9
48724,1621155256944,2
48725,1621155256944,25
48726,1621155256944,37
48727,1621155256944,37
48728,1621155256945,-1
48729,1621155256944,39
48730,1621155256944,26
48731,1621155256945,10
48732,1621155256944,37
48733,1621155256980,11
48734,1621155256980,0
48735,1621155256980,7
48736,1621155256980,10
48737,1621155256980,16
48738,1621155256980,20
48739,1621155256980,27
48740,1621155256980,16
48741,1621155256981,23
48742,1621155256980,23
48743,1621155256980,37
48744,1621155256980,16
48745,1621155256980,43
48746,1621155256999,21
48747,1621155256999,19
48748,1621155257000,11
48749,1621155257000,12
48750,1621155257000,21
48751,1621155257000,-9
48752,1621155257000,9
48753,1621155257000,9
48754,1621155257000,12
48755,1621155257000,-2
48756,1621155257000,5
48757,1621155257000,16
48758,1621155257035,7
48759,1621155257035,26
48760,1621155257035,26
48761,1621155257035,34
48762,1621155257035,34
48763,1621155257036,34
48764,1621155257036,25
48765,1621155257035,34
48766,1621155257035,39
48767,1621155257035,41
48768,1621155257035,39
48769,1621155257035,26
48770,1621155257053,35
48771,1621155257053,27
48772,1621155257053,17
48773,1621155257053,13
48774,1621155257054,25
48775,1621155257054,20
48776,1621155257054,29
48777,1621155257054,38
48778,1621155257054,36
48779,1621155257054,23
48780,1621155257054,33
48781,1621155257054,22
48782,1621155257054,26
48783,1621155257111,17
48784,1621155257112,20
48785,1621155257112,34
48786,1621155257112,40
48787,1621155257112,41
48788,1621155257112,42
48789,1621155257112,43
48790,1621155257112,53
48791,1621155257112,40
48792,1621155257112,25
48793,1621155257112,40
48794,1621155257112,42
48795,1621155257112,18
48796,1621155257129,49
48797,1621155257130,29
48798,1621155257130,27
48799,1621155257130,39
48800,1621155257130,33
48801,1621155257130,42
48802,1621155257130,26
48803,1621155257130,28
48804,1621155257130,23
48805,1621155257129,40
48808,1621155257134,51
48809,1621155257134,34
48810,1621155257134,42
48811,1621155257135,34
48812,1621155257134,27
48814,1621155257135,21
48815,1621155257134,32
48816,1621155257130,48
48817,1621155257135,39
48818,1621155257134,33
48819,1621155257130,49
48820,1621155257135,24
48821,1621155257135,26
48822,1621155257173,54
48823,1621155257173,57
48824,1621155257173,54
48825,1621155257173,56
48826,1621155257173,65
48827,1621155257173,70
48828,1621155257449,73
48829,1621155257450,32
48830,1621155257450,54
48831,1621155257450,45
48832,1621155257450,24
48833,1621155257450,23
48834,1621155257450,12
48835,1621155257450,59
48836,1621155257450,50
48837,1621155257450,40
48838,1621155257450,52
48839,1621155257486,58
48840,1621155257486,56
48841,1621155257487,70
48842,1621155257487,65
48843,1621155257487,49
48844,1621155257487,34
48845,1621155257487,54
48846,1621155257487,66
48847,1621155257487,66
48848,1621155257487,60
48849,1621155257487,38
48850,1621155257486,66
48851,1621155257506,61
48852,1621155257506,65
48853,1621155257506,68
48854,1621155257506,59
48855,1621155257506,57
48856,1621155257506,54
48857,1621155257507,48
48858,1621155257507,51
48859,1621155257506,52
48860,1621155257506,58
48861,1621155257506,68
48862,1621155257506,64
48863,1621155257506,64
48864,1621155257525,80
48865,1621155257525,83
48866,1621155257525,73
48867,1621155257525,71
48868,1621155257525,69
48869,1621155257525,60
48870,1621155257525,39
48871,1621155257525,40
48872,1621155257525,43
48873,1621155257525,71
48874,1621155257525,50
48875,1621155257525,66
48876,1621155257559,51
48877,1621155257560,57
48878,1621155257560,56
48879,1621155257560,60
48880,1621155257560,37
48881,1621155257560,40
48882,1621155257560,32
48883,1621155257560,32
48884,1621155257560,41
48885,1621155257560,39
48886,1621155257560,43
48887,1621155257560,45
48888,1621155257581,49
48889,1621155257581,57
48890,1621155257581,52
48891,1621155257581,44
48892,1621155257581,48
48893,1621155257581,66
48894,1621155257581,73
48895,1621155257582,34
48896,1621155257581,56
48897,1621155257582,66
48898,1621155257582,48
48899,1621155257581,70
48900,1621155257581,58
48901,1621155257618,18
48902,1621155257618,26
48903,1621155257618,22
48904,1621155257618,40
48905,1621155257618,35
48906,1621155257618,11
48907,1621155257619,39
48908,1621155257618,28
48909,1621155257618,20
48910,1621155257618,17
48911,1621155257618,29
48912,1621155257618,28
48913,1621155257635,41
48914,1621155257635,37
48915,1621155257635,37
48916,1621155257635,44
48917,1621155257636,16
48918,1621155257636,27
48919,1621155257635,42
48920,1621155257636,37
48921,1621155257636,23
48922,1621155257635,37
48923,1621155257635,28
48924,1621155257635,48
48925,1621155257636,21
48926,1621155257656,40
48927,1621155257656,41
48928,1621155257656,39
48929,1621155257656,39
48930,1621155257656,38
48931,1621155257656,32
48932,1621155257656,21
48933,1621155257656,17
48934,1621155257657,32
48935,1621155257656,26
48936,1621155257657,36
48937,1621155257656,42
48938,1621155257656,21
48939,1621155257674,38
48943,1621155257675,13
48944,1621155257676,5
48945,1621155257676,8
48946,1621155257676,12
48947,1621155257676,8
48948,1621155257675,23
48949,1621155257676,6
48950,1621155257675,40
48951,1621155257675,49
48952,1621155257710,19
48953,1621155257710,26
48954,1621155257710,28
48955,1621155257710,29
48956,1621155257710,24
48957,1621155257711,32
48958,1621155257711,50
48959,1621155257711,40
48960,1621155257710,7
48961,1621155257710,29
48962,1621155257710,23
48963,1621155257711,44
48964,1621155257711,21
48965,1621155257731,26
48966,1621155257731,19
48967,1621155257731,12
48968,1621155257731,2
48969,1621155257732,16
48970,1621155257732,9
48971,1621155257732,17
48972,1621155257731,-2
48973,1621155257732,25
48974,1621155257731,19
48975,1621155257731,20
48976,1621155257731,3
48977,1621155257749,43
48978,1621155257750,53
48979,1621155257750,52
48980,1621155257750,50
48981,1621155257750,41
48982,1621155257750,59
48983,1621155257750,28
48984,1621155257750,25
48985,1621155257750,45
48986,1621155257750,60
48996,1621155257771,38
48997,1621155257771,23
48998,1621155257771,22
48999,1621155257772,53
49001,1621155257772,24
49002,1621155257771,20
49003,1621155257771,26
49005,1621155257771,20
49008,1621155257827,66
49009,1621155257827,51
49010,1621155257827,91
49011,1621155257828,68
49012,1621155257827,81
49013,1621155257828,51
49014,1621155257827,72
49015,1621155257828,89
49016,1621155257827,42
49017,1621155257827,49
49018,1621155257828,59
49019,1621155257831,80
49020,1621155257843,88
49021,1621155257847,36
49022,1621155257843,76
49023,1621155257843,68
49024,1621155257847,52
49025,1621155257845,68
49026,1621155257846,68
49027,1621155257848,65
49028,1621155257849,66
49029,1621155257849,59
49030,1621155257849,51
49031,1621155257849,52
49032,1621155257849,57
49033,1621155257849,58
49034,1621155257850,49
49035,1621155257850,49
49036,1621155257850,73
49037,1621155257850,74
49038,1621155257850,37
49039,1621155257846,53
49040,1621155257843,90
49041,1621155257849,67
49042,1621155257849,42
49043,1621155257850,51
49044,1621155257849,42
49045,1621155257847,37
49046,1621155257879,37
49047,1621155257879,56
49048,1621155257879,75
49049,1621155257879,70
49050,1621155257880,28
49051,1621155257880,34
49052,1621155257879,42
49053,1621155257880,38
49054,1621155257879,39
49055,1621155257879,70
49056,1621155257879,52
49057,1621155257879,40
49058,1621155257918,58
49059,1621155257918,55
49060,1621155257919,54
49061,1621155257918,51
49062,1621155257919,59
49063,1621155257919,58
49064,1621155257919,40
49065,1621155257919,29
49066,1621155257919,23
49067,1621155257919,22
49068,1621155257918,52
49069,1621155257919,44
49070,1621155257955,22
49071,1621155257956,33
49072,1621155257956,37
49073,1621155257956,18
49074,1621155257956,25
49075,1621155257956,39
49076,1621155257956,36
49077,1621155257956,54
49078,1621155257956,7
49079,1621155257956,64
49080,1621155257956,5
49081,1621155257956,23
49082,1621155257972,64
49083,1621155257972,65
49084,1621155257972,58
49085,1621155257972,50
49086,1621155257972,55
49087,1621155257973,22
49088,1621155257973,16
49089,1621155257973,26
49090,1621155257973,34
49091,1621155257973,38
49092,1621155257973,28
49093,1621155257973,52
49094,1621155257972,51
49095,1621155257978,32
49096,1621155257978,28
49097,1621155257978,21
49098,1621155257978,7
49099,1621155257978,33
49100,1621155257978,50
49101,1621155257978,48
49102,1621155257978,39
49103,1621155257978,41
49104,1621155257978,5
49105,1621155257977,28
49106,1621155257978,40
49107,1621155257978,37
49108,1621155257993,37
49109,1621155257994,29
49110,1621155257994,19
49111,1621155257994,22
49112,1621155257994,19
49113,1621155257994,23
49114,1621155257994,10
49115,1621155257994,48
49116,1621155257994,53
49117,1621155257994,38
49118,1621155257994,18
49119,1621155257995,8
49123,1621155258014,16
49124,1621155258014,28
49125,1621155258014,25
49126,1621155258015,26
49127,1621155258015,42
49128,1621155258015,39
49129,1621155258014,21
49130,1621155258015,38
49131,1621155258015,37
49132,1621155258014,22
49133,1621155258015,37
49134,1621155258050,43
49135,1621155258050,50
49136,1621155258050,44
49137,1621155258051,45
49138,1621155258051,49
49139,1621155258050,56
49140,1621155258050,49
49141,1621155258051,59
49142,1621155258051,40
49143,1621155258051,65
49144,1621155258051,50
49145,1621155258051,48
49146,1621155258051,52
49147,1621155258068,56
49148,1621155258068,49
49149,1621155258069,37
49150,1621155258069,38
49151,1621155258069,38
49152,1621155258069,20
49153,1621155258069,36
49154,1621155258069,13
49155,1621155258069,39
49156,1621155258069,23
49157,1621155258069,42
49158,1621155258069,33
49159,1621155258087,37
49160,1621155258087,43
49161,1621155258087,26
49162,1621155258088,5
49163,1621155258087,17
49164,1621155258088,17
49165,1621155258088,21
49166,1621155258088,10
49167,1621155258088,7
49168,1621155258088,6
49169,1621155258088,5
49170,1621155258088,25
49171,1621155258087,35
49172,1621155258164,5
49173,1621155258164,3
49174,1621155258164,5
49175,1621155258164,7
49176,1621155258165,44
49177,1621155258165,19
49178,1621155258165,33
49179,1621155258165,33
49180,1621155258165,8
49181,1621155258165,38
49182,1621155258165,23
49183,1621155258165,25
49184,1621155258168,28
49185,1621155258168,32
49186,1621155258168,35
49187,1621155258169,41
49188,1621155258168,45
49189,1621155258169,48
49190,1621155258169,56
49191,1621155258169,54
49192,1621155258169,42
49193,1621155258168,27
49194,1621155258168,32
49195,1621155258168,32
49196,1621155258180,48
49197,1621155258180,40
49198,1621155258180,12
49199,1621155258181,1
49200,1621155258180,3
49201,1621155258181,10
49202,1621155258181,32
49203,1621155258181,25
49204,1621155258181,33
49205,1621155258181,37
49206,1621155258180,44
49207,1621155258181,36
49208,1621155258180,28
49209,1621155258198,38
49210,1621155258199,39
49211,1621155258199,40
49212,1621155258199,28
49213,1621155258199,33
49214,1621155258199,53
49215,1621155258199,49
49216,1621155258199,44
49217,1621155258199,51
49218,1621155258199,40
49219,1621155258199,45
49220,1621155258199,38
49221,1621155258218,56
49222,1621155258218,56
49223,1621155258219,33
49224,1621155258219,36
49225,1621155258219,34
49226,1621155258219,48
49227,1621155258219,40
49228,1621155258219,23
49229,1621155258219,27
49230,1621155258219,37
49231,1621155258218,48
49232,1621155258219,43
49233,1621155258219,27
49234,1621155258237,32
49235,1621155258237,24
49236,1621155258237,27
49237,1621155258237,28
49238,1621155258238,54
49239,1621155258238,72
49240,1621155258238,76
49241,1621155258238,84
49242,1621155258238,80
49243,1621155258237,35
49244,1621155258237,5
49245,1621155258237,12
49246,1621155258273,75
49247,1621155258273,70
49248,1621155258273,72
49249,1621155258273,84
49250,1621155258273,77
49251,1621155258273,81
49252,1621155258273,72
49253,1621155258274,65
49254,1621155258274,60
49255,1621155258274,66
49256,1621155258273,67
49257,1621155258273,83
49258,1621155258293,77
49259,1621155258293,85
49260,1621155258293,55
49261,1621155258293,71
49262,1621155258294,51
49263,1621155258294,39
49264,1621155258294,32
49265,1621155258294,26
49266,1621155258294,34
49267,1621155258294,42
49268,1621155258294,48
49269,1621155258294,24
49270,1621155258294,22
49271,1621155258330,40
49272,1621155258330,36
49273,1621155258330,28
49274,1621155258330,50
49275,1621155258330,32
49276,1621155258330,41
49277,1621155258331,34
49278,1621155258331,44
49279,1621155258331,45
49280,1621155258331,39
49281,1621155258330,49
49282,1621155258331,28
49283,1621155258330,26
49284,1621155258348,37
49285,1621155258348,36
49286,1621155258348,50
49287,1621155258348,51
49288,1621155258348,53
49291,1621155258349,53
49292,1621155258349,43
49293,1621155258349,40
49294,1621155258349,41
49295,1621155258348,44
49297,1621155258374,48
49298,1621155258374,48
49299,1621155258374,35
49300,1621155258374,41
49301,1621155258375,50
49302,1621155258375,35
49303,1621155258375,8
49304,1621155258375,1
49305,1621155258375,11
49306,1621155258375,28
49307,1621155258375,17
49308,1621155258374,28
49309,1621155258375,35
49310,1621155258387,1
49311,1621155258387,9
49312,1621155258388,34
49313,1621155258388,19
49314,1621155258388,48
49315,1621155258388,9
49316,1621155258388,1
49317,1621155258388,32
49318,1621155258388,8
49319,1621155258388,-4
49320,1621155258388,44
49321,1621155258388,13
49322,1621155258441,34
49323,1621155258441,22
49324,1621155258441,-3
49325,1621155258443,3
49326,1621155258443,-4
49327,1621155258443,-4
49328,1621155258443,4
49329,1621155258443,20
49330,1621155258441,-8
49331,1621155258441,1
49332,1621155258441,28
49333,1621155258441,12
49334,1621155258442,4
49335,1621155258446,16
49336,1621155258446,-8
49337,1621155258446,-17
49338,1621155258446,-9
49339,1621155258446,-11
49340,1621155258446,-13
49341,1621155258446,25
49342,1621155258446,22
49343,1621155258446,28
49344,1621155258445,27
49345,1621155258446,18
49346,1621155258446,-3
49347,1621155258446,-6
49348,1621155258462,24
49349,1621155258462,17
49350,1621155258462,18
49351,1621155258462,20
49352,1621155258462,21
49353,1621155258462,24
49354,1621155258463,28
49355,1621155258463,34
49356,1621155258463,28
49357,1621155258462,19
49358,1621155258463,26
49359,1621155258479,41
49360,1621155258479,38
49361,1621155258479,24
49362,1621155258781,9
49363,1621155258781,43
49364,1621155258781,23
49365,1621155258781,35
49366,1621155258781,20
49367,1621155258781,23
49368,1621155258781,21
49369,1621155258781,11
49370,1621155258781,42
49371,1621155258818,0
49372,1621155258818,12
49373,1621155258818,12
49374,1621155258818,-7
49375,1621155258818,-3
49376,1621155258818,6
49377,1621155258819,23
49378,1621155258818,16
49379,1621155258819,29
49380,1621155258818,-2
49381,1621155258819,8
49382,1621155258819,9
49383,1621155258818,3
49384,1621155258837,18
49385,1621155258837,3
49386,1621155258837,19
49387,1621155258838,56
49388,1621155258838,44
49389,1621155258838,48
49390,1621155258838,54
49391,1621155258838,59
49392,1621155258838,55
49393,1621155258837,40
49394,1621155258837,4
49395,1621155258838,41
49396,1621155258856,58
49397,1621155258856,51
49398,1621155258856,54
49399,1621155258856,64
49400,1621155258856,41
49401,1621155258856,29
49402,1621155258856,58
49403,1621155258856,43
49404,1621155258856,33
49405,1621155258857,45
49406,1621155258856,55
49407,1621155258857,56
49408,1621155258856,58
49409,1621155258891,42
49410,1621155258891,48
49411,1621155258891,50
49412,1621155258891,43
49413,1621155258892,49
49414,1621155258892,50
49415,1621155258892,40
49416,1621155258892,42
49419,1621155258892,41
49421,1621155258891,39
49422,1621155258926,35
49423,1621155258926,54
49424,1621155258926,54
49425,1621155258926,41
49426,1621155258926,22
49427,1621155258926,25
49428,1621155258926,33
49429,1621155258926,39
49430,1621155258927,40
49431,1621155258926,41
49432,1621155258926,35
49433,1621155258926,42
49434,1621155258926,42
49435,1621155258932,45
49436,1621155258932,51
49437,1621155258933,51
49438,1621155258933,43
49439,1621155258933,40
49440,1621155258933,37
49441,1621155258933,52
49442,1621155258933,50
49443,1621155258933,54
49444,1621155258932,55
49445,1621155258933,52
49446,1621155258932,50
49447,1621155258933,40
49448,1621155258966,41
49449,1621155258966,43
49450,1621155258966,44
49451,1621155258966,49
49452,1621155258966,53
49453,1621155258967,54
49454,1621155258967,50
49455,1621155258967,43
49456,1621155258966,49
49457,1621155258966,40
49458,1621155258966,41
49459,1621155258967,41
49460,1621155258987,42
49461,1621155258987,36
49462,1621155258987,38
49463,1621155258988,51
49464,1621155258988,37
49465,1621155258988,16
49466,1621155258988,21
49467,1621155258988,16
49468,1621155258988,26
49469,1621155258987,51
49470,1621155258988,25
49471,1621155258988,54
49472,1621155258988,19
49473,1621155259006,27
49474,1621155259006,37
49475,1621155259006,42
49476,1621155259006,44
49477,1621155259006,27
49478,1621155259006,22
49479,1621155259007,41
49480,1621155259006,25
49481,1621155259006,25
49482,1621155259007,58
49483,1621155259006,33
49484,1621155259006,40
49485,1621155259042,66
49486,1621155259042,42
49487,1621155259042,28
49488,1621155259042,42
49489,1621155259042,58
49490,1621155259042,66
49491,1621155259042,57
49492,1621155259043,48
49493,1621155259043,41
49494,1621155259042,29
49495,1621155259042,60
49496,1621155259042,54
49497,1621155259099,32
49498,1621155259099,32
49499,1621155259100,34
49500,1621155259100,34
49501,1621155259100,36
49502,1621155259100,53
49503,1621155259100,54
49504,1621155259100,48
49505,1621155259100,60
49506,1621155259100,48
49507,1621155259099,35
49508,1621155259100,32
49509,1621155259104,61
49510,1621155259104,51
49511,1621155259104,35
49512,1621155259104,26
49513,1621155259104,26
49514,1621155259105,32
49515,1621155259105,35
49516,1621155259105,18
49517,1621155259105,19
49518,1621155259105,35
49519,1621155259105,51
49520,1621155259100,50
49521,1621155259105,36
49522,1621155259105,40
49523,1621155259135,49
49524,1621155259136,39
49525,1621155259136,35
49526,1621155259136,27
49527,1621155259136,35
49528,1621155259136,33
49529,1621155259136,1
49530,1621155259136,10
49531,1621155259135,42
49532,1621155259136,25
49533,1621155259136,40
49534,1621155259140,40
49535,1621155259140,55
49536,1621155259140,54
49537,1621155259141,22
49538,1621155259141,17
49539,1621155259141,35
49540,1621155259141,23
49541,1621155259141,36
49542,1621155259141,40
49543,1621155259141,49
49544,1621155259141,37
49545,1621155259141,40
49546,1621155259141,28
49547,1621155259156,44
49548,1621155259156,41
49549,1621155259156,48
49550,1621155259156,50
49551,1621155259157,44
49552,1621155259156,43
49553,1621155259157,56
49554,1621155259157,55
49555,1621155259157,45
49556,1621155259157,50
49557,1621155259157,43
49558,1621155259157,44
49559,1621155259175,44
49560,1621155259175,35
49561,1621155259175,25
49562,1621155259175,51
49563,1621155259176,65
49564,1621155259176,70
49565,1621155259175,26
49566,1621155259176,65
49567,1621155259175,39
49568,1621155259175,32
49569,1621155259176,60
49570,1621155259176,67
49571,1621155259175,37
49572,1621155259211,76
49573,1621155259211,50
49574,1621155259211,24
49575,1621155259211,21
49576,1621155259211,25
49577,1621155259211,37
49578,1621155259212,45
49579,1621155259212,54
49580,1621155259212,36
49581,1621155259212,23
49582,1621155259211,27
49583,1621155259211,75
