,time,signals,value
49457,1621155258966,RAW,40
49458,1621155258966,RAW,41
49459,1621155258967,RAW,41
49460,1621155258987,RAW,42
49461,1621155258987,RAW,36
49462,1621155258987,RAW,38
49463,1621155258988,RAW,51
49464,1621155258988,RAW,37
49465,1621155258988,RAW,16
49466,1621155258988,RAW,21
49467,1621155258988,RAW,16
49468,1621155258988,RAW,26
49469,1621155258987,RAW,51
49470,1621155258988,RAW,25
49471,1621155258988,RAW,54
49472,1621155258988,RAW,19
49473,1621155259006,RAW,27
49474,1621155259006,RAW,37
49475,1621155259006,RAW,42
49476,1621155259006,RAW,44
49477,1621155259006,RAW,27
49478,1621155259006,RAW,22
49479,1621155259007,RAW,41
49480,1621155259006,RAW,25
49481,1621155259006,RAW,25
49482,1621155259007,RAW,58
49483,1621155259006,RAW,33
49484,1621155259006,RAW,40
49485,1621155259042,RAW,66
49486,1621155259042,RAW,42
49487,1621155259042,RAW,28
49488,1621155259042,RAW,42
49489,1621155259042,RAW,58
49490,1621155259042,RAW,66
49491,1621155259042,RAW,57
49492,1621155259043,RAW,48
49493,1621155259043,RAW,41
49494,1621155259042,RAW,29
49495,1621155259042,RAW,60
49496,1621155259042,RAW,54
49497,1621155259099,RAW,32
49498,1621155259099,RAW,32
49499,1621155259100,RAW,34
49500,1621155259100,RAW,34
49501,1621155259100,RAW,36
49502,1621155259100,RAW,53
49503,1621155259100,RAW,54
49504,1621155259100,RAW,48
49505,1621155259100,RAW,60
49506,1621155259100,RAW,48
49507,1621155259099,RAW,35
49508,1621155259100,RAW,32
49509,1621155259104,RAW,61
49510,1621155259104,RAW,51
49511,1621155259104,RAW,35
49512,1621155259104,RAW,26
49513,1621155259104,RAW,26
49514,1621155259105,RAW,32
49515,1621155259105,RAW,35
49516,1621155259105,RAW,18
49517,1621155259105,RAW,19
49518,1621155259105,RAW,35
49519,1621155259105,RAW,51
49520,1621155259100,RAW,50
49521,1621155259105,RAW,36
49522,1621155259105,RAW,40
49523,1621155259135,RAW,49
49524,1621155259136,RAW,39
49525,1621155259136,RAW,35
49526,1621155259136,RAW,27
49527,1621155259136,RAW,35
49528,1621155259136,RAW,33
49529,1621155259136,RAW,1
49530,1621155259136,RAW,10
49531,1621155259135,RAW,42
49532,1621155259136,RAW,25
49533,1621155259136,RAW,40
49534,1621155259140,RAW,40
49535,1621155259140,RAW,55
49536,1621155259140,RAW,54
49537,1621155259141,RAW,22
49538,1621155259141,RAW,17
49539,1621155259141,RAW,35
49540,1621155259141,RAW,23
49541,1621155259141,RAW,36
49542,1621155259141,RAW,40
49543,1621155259141,RAW,49
49544,1621155259141,RAW,37
49545,1621155259141,RAW,40
49546,1621155259141,RAW,28
49547,1621155259156,RAW,44
49548,1621155259156,RAW,41
49549,1621155259156,RAW,48
49550,1621155259156,RAW,50
49551,1621155259157,RAW,44
49552,1621155259156,RAW,43
49553,1621155259157,RAW,56
49554,1621155259157,RAW,55
49555,1621155259157,RAW,45
49556,1621155259157,RAW,50
49557,1621155259157,RAW,43
49558,1621155259157,RAW,44
49559,1621155259175,RAW,44
49560,1621155259175,RAW,35
49561,1621155259175,RAW,25
49562,1621155259175,RAW,51
49563,1621155259176,RAW,65
49564,1621155259176,RAW,70
49565,1621155259175,RAW,26
49566,1621155259176,RAW,65
49567,1621155259175,RAW,39
49568,1621155259175,RAW,32
49569,1621155259176,RAW,60
49570,1621155259176,RAW,67
49571,1621155259175,RAW,37
49572,1621155259211,RAW,76
49573,1621155259211,RAW,50
49574,1621155259211,RAW,24
49575,1621155259211,RAW,21
49576,1621155259211,RAW,25
49577,1621155259211,RAW,37
49578,1621155259212,RAW,45
49579,1621155259212,RAW,54
49580,1621155259212,RAW,36
49581,1621155259212,RAW,23
49582,1621155259211,RAW,27
49583,1621155259211,RAW,75
49584,1621155259212,RAW,51
49585,1621155259249,RAW,27
49586,1621155259249,RAW,36
49587,1621155259249,PITCH,-2
49588,1621155259249,RAW,36
49589,1621155259249,RAW,38
49590,1621155259250,RAW,27
49591,1621155259250,RAW,16
49592,1621155259250,RAW,9
49593,1621155259250,RAW,32
49594,1621155259249,YAW,197
49595,1621155259250,RAW,50
49596,1621155259250,RAW,40
49597,1621155259249,ROLL,114
49598,1621155259281,RAW,23
49599,1621155259281,RAW,28
49600,1621155259281,RAW,34
49601,1621155259282,RAW,60
49602,1621155259282,RAW,59
49603,1621155259282,RAW,61
49604,1621155259282,RAW,51
49605,1621155259282,RAW,36
49606,1621155259282,RAW,41
49607,1621155259282,RAW,60
49608,1621155259282,RAW,54
49609,1621155259282,RAW,56
49610,1621155259286,RAW,28
49611,1621155259287,RAW,16
49612,1621155259287,RAW,20
49613,1621155259287,RAW,44
49614,1621155259287,RAW,60
49615,1621155259287,RAW,28
49616,1621155259287,RAW,18
49617,1621155259287,RAW,34
49618,1621155259287,RAW,52
49619,1621155259287,RAW,52
49620,1621155259281,RAW,52
49621,1621155259288,RAW,36
49622,1621155259287,RAW,19
49623,1621155259287,RAW,48
49624,1621155259307,RAW,22
49625,1621155259307,RAW,40
49626,1621155259307,RAW,9
49627,1621155259306,RAW,24
49628,1621155259307,RAW,40
49629,1621155259307,RAW,18
49630,1621155259307,RAW,34
49631,1621155259307,RAW,40
49632,1621155259307,RAW,33
49633,1621155259307,RAW,42
49634,1621155259307,RAW,12
49635,1621155259307,RAW,42
49636,1621155259325,RAW,25
49637,1621155259325,RAW,38
49638,1621155259325,RAW,36
49639,1621155259325,RAW,36
49640,1621155259325,RAW,36
49641,1621155259325,RAW,29
49642,1621155259325,RAW,39
49643,1621155259325,RAW,55
49644,1621155259326,RAW,55
49645,1621155259326,RAW,21
49646,1621155259325,RAW,35
49647,1621155259326,RAW,36
49648,1621155259343,RAW,18
49649,1621155259343,RAW,11
49650,1621155259344,RAW,9
49651,1621155259344,RAW,11
49652,1621155259344,RAW,19
49653,1621155259344,RAW,27
49654,1621155259344,RAW,33
49655,1621155259344,RAW,24
49656,1621155259344,RAW,36
49657,1621155259344,RAW,27
49658,1621155259343,RAW,12
49659,1621155259344,RAW,37
49660,1621155259402,RAW,32
49661,1621155259403,RAW,42
49662,1621155259403,RAW,37
49663,1621155259403,RAW,43
49664,1621155259403,RAW,33
49665,1621155259404,RAW,24
49666,1621155259404,RAW,40
49667,1621155259404,RAW,38
49668,1621155259403,RAW,43
49669,1621155259403,RAW,27
49670,1621155259403,RAW,26
49671,1621155259404,RAW,37
49672,1621155259404,RAW,23
49673,1621155259416,RAW,56
49674,1621155259417,RAW,48
49675,1621155259417,RAW,41
49676,1621155259417,RAW,41
49677,1621155259417,RAW,51
49678,1621155259417,RAW,34
49679,1621155259417,RAW,27
49680,1621155259417,RAW,21
49681,1621155259417,RAW,20
49682,1621155259417,RAW,22
49683,1621155259417,RAW,19
49684,1621155259417,RAW,35
49685,1621155259417,RAW,23
49686,1621155259422,RAW,7
49687,1621155259422,RAW,1
49688,1621155259422,RAW,4
49689,1621155259422,RAW,1
49690,1621155259422,RAW,-1
49691,1621155259422,RAW,6
49692,1621155259422,RAW,17
49693,1621155259422,RAW,3
49694,1621155259423,RAW,22
49695,1621155259422,RAW,22
49696,1621155259422,RAW,-2
49697,1621155259422,RAW,-3
49698,1621155259473,RAW,5
49699,1621155259473,RAW,18
49700,1621155259473,RAW,42
49701,1621155259473,RAW,16
49702,1621155259473,RAW,29
49703,1621155259473,RAW,50
49704,1621155259473,RAW,37
49705,1621155259473,RAW,49
49706,1621155259473,RAW,36
49707,1621155259473,RAW,9
49708,1621155259473,RAW,36
49709,1621155259472,RAW,12
49710,1621155259477,RAW,42
49711,1621155259477,RAW,44
49712,1621155259477,RAW,54
49713,1621155259477,RAW,53
49714,1621155259478,RAW,37
49715,1621155259477,RAW,35
49716,1621155259478,RAW,38
49717,1621155259478,RAW,49
49718,1621155259478,RAW,41
49719,1621155259477,RAW,58
49720,1621155259477,RAW,42
49721,1621155259477,RAW,43
49722,1621155259478,RAW,50
49723,1621155259493,RAW,24
49724,1621155259493,RAW,34
49725,1621155259493,RAW,32
49726,1621155259494,RAW,45
49727,1621155259494,RAW,59
49728,1621155259494,RAW,68
49729,1621155259494,RAW,68
49730,1621155259494,RAW,67
49731,1621155259494,RAW,66
49732,1621155259494,RAW,60
49733,1621155259494,RAW,57
49734,1621155259494,RAW,51
49735,1621155259530,RAW,48
49736,1621155259530,RAW,48
49737,1621155259530,RAW,50
49738,1621155259530,RAW,49
49739,1621155259530,RAW,33
49740,1621155259531,RAW,59
49741,1621155259531,RAW,72
49742,1621155259531,RAW,68
49743,1621155259531,RAW,69
49744,1621155259531,RAW,83
49745,1621155259531,RAW,71
49746,1621155259530,RAW,40
49747,1621155259531,RAW,41
49748,1621155259549,RAW,88
49749,1621155259550,RAW,76
49750,1621155259550,RAW,67
49751,1621155259550,RAW,73
49752,1621155259550,RAW,66
49753,1621155259550,RAW,59
49754,1621155259550,RAW,66
49755,1621155259550,RAW,68
49756,1621155259550,RAW,74
49757,1621155259550,RAW,67
49758,1621155259550,RAW,70
49759,1621155259568,YAW,195
49760,1621155259568,ROLL,114
49761,1621155259569,RAW,37
49762,1621155259569,RAW,29
49763,1621155259569,RAW,29
49764,1621155259569,RAW,36
49765,1621155259570,RAW,42
49766,1621155259570,RAW,52
49767,1621155259570,RAW,48
49768,1621155259570,RAW,44
49769,1621155259570,RAW,53
49770,1621155259570,RAW,58
49771,1621155259570,RAW,58
49772,1621155259568,PITCH,-2
49773,1621155259569,RAW,53
49774,1621155259608,RAW,58
49775,1621155259608,RAW,55
49776,1621155259608,RAW,66
49777,1621155259608,RAW,38
49778,1621155259612,RAW,28
49779,1621155259613,RAW,40
49780,1621155259613,RAW,50
49781,1621155259613,RAW,33
49782,1621155259613,RAW,23
49783,1621155259613,RAW,37
49784,1621155259613,RAW,28
49785,1621155259613,RAW,53
49786,1621155259613,RAW,40
49787,1621155259625,RAW,40
49788,1621155259625,RAW,38
49789,1621155259625,RAW,22
49790,1621155259626,RAW,13
49791,1621155259626,RAW,18
49792,1621155259625,RAW,40
49793,1621155259631,RAW,7
49794,1621155259632,RAW,8
49795,1621155259632,RAW,24
49796,1621155259632,RAW,38
49797,1621155259625,RAW,28
49798,1621155259626,RAW,10
49799,1621155259643,RAW,37
49800,1621155259644,RAW,32
49801,1621155259644,RAW,24
49802,1621155259644,RAW,28
49803,1621155259644,RAW,35
49804,1621155259644,RAW,33
49805,1621155259644,RAW,37
49806,1621155259644,RAW,33
49807,1621155259644,RAW,35
49808,1621155259645,RAW,25
49809,1621155259644,RAW,26
49810,1621155259644,RAW,29
49811,1621155259644,RAW,24
49812,1621155259679,RAW,10
49813,1621155259680,RAW,12
49814,1621155259680,RAW,24
49815,1621155259680,RAW,37
49816,1621155259680,RAW,43
49817,1621155259680,RAW,42
49818,1621155259680,RAW,35
49819,1621155259680,RAW,23
49820,1621155259680,RAW,43
49821,1621155259680,RAW,44
49822,1621155259680,RAW,26
49823,1621155259680,RAW,39
49824,1621155259700,RAW,26
49825,1621155259700,RAW,25
49826,1621155259700,RAW,25
49827,1621155259700,RAW,23
49828,1621155259700,RAW,36
49829,1621155259700,RAW,12
49830,1621155259700,RAW,3
49831,1621155259700,RAW,34
49832,1621155259700,RAW,39
49833,1621155259700,RAW,38
49834,1621155259700,RAW,20
49835,1621155259700,RAW,22
49836,1621155259718,RAW,-2
49837,1621155259719,RAW,2
49838,1621155259719,RAW,23
49839,1621155259719,RAW,20
49840,1621155259719,RAW,28
49841,1621155259719,RAW,26
49842,1621155259719,RAW,26
49843,1621155259719,RAW,32
49844,1621155259719,RAW,29
49845,1621155259719,RAW,22
49846,1621155259719,RAW,27
49847,1621155259719,RAW,35
49848,1621155259719,RAW,8
49849,1621155259772,RAW,27
49850,1621155259773,RAW,51
49851,1621155259773,RAW,44
49852,1621155259773,RAW,42
49853,1621155259773,RAW,38
49854,1621155259773,RAW,28
49855,1621155259773,RAW,37
49856,1621155259773,RAW,35
49857,1621155259794,DELTA,10950
49858,1621155259794,LOALPHA,1115
49859,1621155259794,LOBETA,1203
49860,1621155259794,HIALPHA,3676
49861,1621155259794,LOGAMMA,796
49862,1621155259794,MIDGAMMA,1008
49863,1621155259794,THETA,4350
49864,1621155259795,ATTENTION,70
49865,1621155259798,MEDITATION,77
49866,1621155259798,APPRECIATION,2
49867,1621155259798,MENTAL_EFFORT,0
49868,1621155259798,FAMILIARITY,0
49869,1621155259798,RAW,41
49870,1621155259798,RAW,52
49871,1621155259798,RAW,37
49872,1621155259798,RAW,40
49873,1621155259799,RAW,49
49874,1621155259799,RAW,32
49875,1621155259799,RAW,33
49876,1621155259799,RAW,80
49877,1621155259798,RAW,72
49878,1621155259794,HIBETA,1880
49879,1621155259799,RAW,96
49880,1621155259836,RAW,64
49881,1621155259836,RAW,44
49882,1621155259836,RAW,26
49883,1621155259836,RAW,3
49884,1621155259836,RAW,4
49885,1621155259836,RAW,21
49886,1621155259836,RAW,12
49887,1621155259837,RAW,24
49888,1621155259836,RAW,17
49889,1621155259836,RAW,18
49890,1621155259836,RAW,41
49891,1621155259836,RAW,16
49892,1621155259837,RAW,32
49893,1621155259835,RAW,98
49894,1621155259836,RAW,39
49895,1621155259836,RAW,35
49896,1621155260131,RAW,36
49897,1621155260131,PITCH,-1
49898,1621155260131,YAW,196
49899,1621155260131,ROLL,115
49900,1621155260132,RAW,32
49901,1621155260132,RAW,28
49902,1621155260132,RAW,42
49903,1621155260132,RAW,50
49904,1621155260132,RAW,45
49905,1621155260132,RAW,52
49906,1621155260132,RAW,43
49907,1621155260132,RAW,16
49908,1621155260169,RAW,50
49909,1621155260169,RAW,55
49910,1621155260169,RAW,52
49911,1621155260169,RAW,53
49912,1621155260169,RAW,45
49913,1621155260170,RAW,44
49914,1621155260170,RAW,28
49915,1621155260170,RAW,37
49916,1621155260170,RAW,28
49917,1621155260169,RAW,33
49918,1621155260169,RAW,33
49919,1621155260169,RAW,53
49920,1621155260169,RAW,41
49921,1621155260185,RAW,26
49922,1621155260185,RAW,39
49923,1621155260185,RAW,26
49924,1621155260185,RAW,32
49925,1621155260186,RAW,20
49926,1621155260186,RAW,26
49927,1621155260186,RAW,16
49928,1621155260186,RAW,22
49929,1621155260186,RAW,26
49930,1621155260186,RAW,13
49931,1621155260185,RAW,64
49932,1621155260185,RAW,57
49933,1621155260205,RAW,8
49934,1621155260206,RAW,3
49935,1621155260206,RAW,9
49936,1621155260206,RAW,66
49937,1621155260206,RAW,67
49938,1621155260206,RAW,21
49939,1621155260206,RAW,22
49940,1621155260206,RAW,27
49941,1621155260206,RAW,37
49942,1621155260206,RAW,28
49943,1621155260206,RAW,10
49944,1621155260206,RAW,59
49945,1621155260206,RAW,38
49946,1621155260225,RAW,-18
49947,1621155260225,RAW,-29
49948,1621155260225,RAW,1
49949,1621155260225,RAW,50
49950,1621155260225,RAW,53
49951,1621155260225,RAW,32
49952,1621155260225,RAW,28
49953,1621155260225,RAW,38
49954,1621155260225,RAW,40
49955,1621155260226,RAW,34
49956,1621155260225,RAW,4
49957,1621155260225,RAW,70
49958,1621155260244,RAW,21
49959,1621155260244,RAW,9
49960,1621155260244,RAW,4
49961,1621155260244,RAW,9
49962,1621155260244,RAW,3
49963,1621155260244,RAW,23
49964,1621155260244,RAW,33
49965,1621155260244,RAW,20
49966,1621155260244,RAW,4
49967,1621155260245,RAW,26
49968,1621155260244,RAW,16
49969,1621155260244,RAW,4
49970,1621155260278,RAW,35
49971,1621155260279,RAW,9
49972,1621155260279,RAW,33
49973,1621155260279,RAW,36
49974,1621155260279,RAW,26
49975,1621155260279,RAW,27
49976,1621155260279,RAW,22
49977,1621155260279,RAW,24
49978,1621155260279,RAW,19
49979,1621155260279,RAW,4
49980,1621155260279,RAW,28
49981,1621155260279,RAW,28
49982,1621155260279,RAW,23
49983,1621155260300,RAW,36
49984,1621155260300,RAW,44
49985,1621155260300,RAW,52
49986,1621155260301,RAW,38
49987,1621155260300,RAW,42
49988,1621155260300,RAW,51
49989,1621155260300,RAW,48
49990,1621155260300,RAW,48
49991,1621155260301,RAW,36
49992,1621155260301,RAW,36
49993,1621155260301,RAW,42
49994,1621155260301,RAW,34
49995,1621155260318,RAW,40
49996,1621155260319,RAW,52
49997,1621155260319,RAW,50
49998,1621155260319,RAW,60
49999,1621155260319,RAW,55
50000,1621155260319,RAW,66
50001,1621155260319,RAW,59
50002,1621155260319,RAW,61
50003,1621155260319,RAW,51
50004,1621155260319,RAW,58
50005,1621155260319,RAW,64
50006,1621155260319,RAW,52
50007,1621155260319,RAW,64
50008,1621155260337,RAW,51
50009,1621155260337,RAW,43
50010,1621155260337,RAW,40
50011,1621155260337,RAW,49
50012,1621155260338,RAW,60
50013,1621155260338,RAW,54
50014,1621155260338,RAW,58
50015,1621155260337,RAW,50
50016,1621155260338,RAW,51
50017,1621155260338,RAW,41
50018,1621155260338,RAW,50
50019,1621155260338,RAW,27
50020,1621155260393,RAW,20
50021,1621155260393,RAW,26
50022,1621155260394,RAW,59
50023,1621155260394,RAW,70
50024,1621155260394,RAW,69
50025,1621155260394,RAW,82
50026,1621155260394,RAW,87
50027,1621155260393,RAW,22
50028,1621155260394,RAW,40
50029,1621155260394,RAW,90
50030,1621155260394,RAW,72
50031,1621155260394,RAW,89
50032,1621155260410,RAW,83
50033,1621155260411,RAW,75
50034,1621155260411,RAW,72
50035,1621155260411,RAW,72
50036,1621155260411,RAW,70
50037,1621155260411,RAW,51
50038,1621155260411,RAW,41
50039,1621155260412,RAW,60
50040,1621155260412,RAW,65
50041,1621155260412,RAW,51
50042,1621155260411,RAW,39
50043,1621155260411,RAW,60
50044,1621155260411,RAW,40
50045,1621155260415,RAW,49
50046,1621155260415,RAW,40
50047,1621155260416,RAW,36
50048,1621155260416,RAW,27
50049,1621155260416,RAW,33
50050,1621155260415,RAW,37
50051,1621155260416,RAW,26
50052,1621155260416,RAW,27
50053,1621155260416,RAW,29
50054,1621155260416,RAW,26
50055,1621155260416,RAW,25
50056,1621155260415,RAW,43
50057,1621155260415,RAW,49
50058,1621155260449,RAW,36
50059,1621155260450,RAW,38
50060,1621155260450,RAW,36
50061,1621155260450,RAW,28
50062,1621155260450,RAW,20
50063,1621155260450,RAW,12
50064,1621155260450,RAW,16
50065,1621155260450,RAW,27
50066,1621155260450,RAW,34
50067,1621155260450,PITCH,-1
50068,1621155260450,YAW,192
50069,1621155260450,ROLL,114
50070,1621155260451,RAW,43
50071,1621155260486,RAW,23
50072,1621155260486,RAW,34
50073,1621155260486,RAW,41
50074,1621155260486,RAW,49
50075,1621155260486,RAW,50
50076,1621155260486,RAW,43
50077,1621155260486,RAW,49
50078,1621155260486,RAW,52
50079,1621155260486,RAW,45
50080,1621155260486,RAW,40
50081,1621155260486,RAW,41
50082,1621155260485,RAW,54
50083,1621155260486,RAW,27
50084,1621155260522,RAW,37
50085,1621155260523,RAW,27
50086,1621155260523,RAW,41
50087,1621155260523,RAW,43
50088,1621155260523,RAW,52
50089,1621155260523,RAW,33
50090,1621155260523,RAW,38
50091,1621155260523,RAW,37
50092,1621155260523,RAW,50
50093,1621155260523,RAW,40
50094,1621155260523,RAW,33
50095,1621155260523,RAW,57
50096,1621155260543,RAW,37
50097,1621155260544,RAW,36
50098,1621155260544,RAW,35
50099,1621155260544,RAW,42
50100,1621155260544,RAW,43
50101,1621155260544,RAW,50
50102,1621155260544,RAW,33
50103,1621155260544,RAW,35
50104,1621155260544,RAW,42
50105,1621155260544,RAW,43
50106,1621155260544,RAW,27
50107,1621155260543,RAW,37
50108,1621155260544,RAW,42
50109,1621155260561,RAW,51
50110,1621155260561,RAW,49
50111,1621155260561,RAW,22
50112,1621155260561,RAW,34
50113,1621155260561,RAW,20
50114,1621155260562,RAW,22
50115,1621155260562,RAW,21
50116,1621155260561,RAW,42
50117,1621155260562,RAW,9
50118,1621155260562,RAW,5
50119,1621155260560,RAW,43
50120,1621155260562,RAW,19
50121,1621155260565,RAW,56
50122,1621155260565,RAW,33
50123,1621155260565,RAW,32
50124,1621155260565,RAW,26
50125,1621155260566,RAW,40
50126,1621155260566,RAW,55
50127,1621155260566,RAW,53
50128,1621155260566,RAW,48
50129,1621155260565,RAW,51
50130,1621155260565,RAW,44
50131,1621155260561,RAW,37
50132,1621155260566,RAW,60
50133,1621155260605,RAW,50
50134,1621155260605,RAW,42
50135,1621155260605,RAW,28
50136,1621155260605,RAW,22
50137,1621155260605,RAW,28
50138,1621155260605,RAW,29
50139,1621155260606,RAW,24
50140,1621155260606,RAW,10
50141,1621155260606,RAW,4
50142,1621155260606,RAW,2
50143,1621155260605,RAW,24
50144,1621155260605,RAW,25
50145,1621155260605,RAW,34
50146,1621155260637,RAW,4
50147,1621155260637,RAW,10
50148,1621155260637,RAW,9
50149,1621155260637,RAW,13
50150,1621155260638,RAW,10
50151,1621155260638,RAW,19
50152,1621155260638,RAW,28
50153,1621155260637,RAW,18
50154,1621155260638,RAW,10
50155,1621155260637,RAW,19
50156,1621155260638,RAW,6
50157,1621155260637,RAW,11
50158,1621155260637,RAW,23
50159,1621155260654,RAW,39
50160,1621155260655,RAW,34
50161,1621155260655,RAW,33
50162,1621155260655,RAW,24
50163,1621155260655,RAW,33
50164,1621155260655,RAW,40
50165,1621155260655,RAW,56
50166,1621155260655,RAW,25
50167,1621155260655,RAW,33
50168,1621155260654,RAW,38
50169,1621155260655,RAW,35
50170,1621155260659,RAW,48
50171,1621155260659,RAW,26
50172,1621155260659,RAW,51
50173,1621155260660,RAW,53
50174,1621155260660,RAW,53
50175,1621155260660,RAW,52
50176,1621155260660,RAW,56
50177,1621155260660,RAW,59
50178,1621155260660,RAW,65
50179,1621155260659,RAW,32
50180,1621155260659,RAW,37
50181,1621155260655,RAW,59
50182,1621155260660,RAW,69
50183,1621155260693,RAW,43
50184,1621155260693,RAW,27
50185,1621155260694,RAW,59
50186,1621155260694,RAW,54
50187,1621155260694,RAW,54
50188,1621155260694,RAW,48
50189,1621155260694,RAW,41
50190,1621155260694,RAW,40
50191,1621155260694,RAW,55
50192,1621155260693,RAW,34
50193,1621155260694,RAW,51
50194,1621155260694,RAW,40
50195,1621155260712,RAW,35
50196,1621155260712,RAW,24
50197,1621155260712,RAW,5
50198,1621155260712,RAW,10
50199,1621155260712,RAW,9
50200,1621155260713,RAW,13
50201,1621155260713,RAW,38
50202,1621155260713,RAW,10
50203,1621155260713,RAW,4
50204,1621155260713,RAW,22
50205,1621155260713,RAW,10
50206,1621155260713,RAW,32
50207,1621155260713,RAW,17
50208,1621155260731,RAW,7
50209,1621155260731,RAW,6
50210,1621155260731,RAW,-1
50211,1621155260731,RAW,4
50212,1621155260731,RAW,10
50213,1621155260732,RAW,11
50214,1621155260732,RAW,11
50215,1621155260732,RAW,23
50216,1621155260732,RAW,16
50217,1621155260731,RAW,-2
50218,1621155260769,LOALPHA,2530
50219,1621155260769,HIALPHA,9022
50220,1621155260769,LOBETA,2632
50221,1621155260769,LOGAMMA,3886
50222,1621155260769,MIDGAMMA,1558
50223,1621155260770,ATTENTION,60
50224,1621155260769,DELTA,5201
50225,1621155260772,MEDITATION,94
50226,1621155260773,APPRECIATION,2
50227,1621155260773,FAMILIARITY,0
50228,1621155260773,RAW,29
50229,1621155260773,RAW,18
50230,1621155260774,RAW,32
50231,1621155260774,RAW,35
50232,1621155260774,RAW,28
50233,1621155260774,RAW,25
50234,1621155260769,HIBETA,1645
50235,1621155260769,THETA,3110
50236,1621155260773,MENTAL_EFFORT,0
50237,1621155260774,RAW,13
50238,1621155260774,RAW,28
50239,1621155260805,RAW,48
50240,1621155260805,RAW,44
50241,1621155260806,RAW,38
50242,1621155260809,PITCH,-2
50243,1621155260809,ROLL,114
50244,1621155260809,RAW,53
50245,1621155260809,RAW,49
50246,1621155260810,RAW,49
50247,1621155260809,YAW,193
50248,1621155260810,RAW,41
50249,1621155260809,RAW,51
50250,1621155260810,RAW,43
50251,1621155260805,RAW,39
50252,1621155260813,RAW,40
50253,1621155260814,RAW,26
50254,1621155260813,RAW,35
50255,1621155260813,RAW,38
50256,1621155260816,RAW,8
50257,1621155260816,RAW,27
50258,1621155260816,RAW,20
50259,1621155260816,RAW,9
50260,1621155260816,RAW,16
50261,1621155260816,RAW,26
50262,1621155260816,RAW,9
50263,1621155260816,RAW,19
50264,1621155260816,RAW,16
50265,1621155260862,RAW,52
50266,1621155260862,RAW,24
50267,1621155260863,RAW,19
50268,1621155260862,RAW,29
50269,1621155260862,RAW,35
50270,1621155260862,RAW,26
50271,1621155260863,RAW,22
50272,1621155260862,RAW,43
50273,1621155260862,RAW,45
50274,1621155260866,RAW,8
50275,1621155260866,RAW,9
50276,1621155260863,RAW,16
50277,1621155260881,RAW,13
50278,1621155260882,RAW,18
50279,1621155260882,RAW,22
50280,1621155260882,RAW,24
50281,1621155260883,RAW,27
50282,1621155260884,RAW,40
50283,1621155260885,RAW,56
50284,1621155260885,RAW,34
50285,1621155260885,RAW,26
50286,1621155260885,RAW,60
50287,1621155260885,RAW,49
50288,1621155260885,RAW,55
50289,1621155260887,RAW,26
50290,1621155260887,RAW,26
50291,1621155260887,RAW,32
50292,1621155260887,RAW,42
50293,1621155260887,RAW,43
50294,1621155260887,RAW,48
50295,1621155260886,RAW,28
50296,1621155260887,RAW,37
50297,1621155260889,RAW,58
50298,1621155260889,RAW,42
50299,1621155260889,RAW,54
50300,1621155260889,RAW,53
50301,1621155260916,RAW,42
50302,1621155260916,RAW,45
50303,1621155260917,RAW,39
50304,1621155260917,RAW,23
50305,1621155260917,RAW,24
50306,1621155260917,RAW,32
50307,1621155260917,RAW,39
50308,1621155260917,RAW,55
50309,1621155260917,RAW,52
50310,1621155260917,RAW,56
50311,1621155260917,RAW,18
50312,1621155260917,RAW,53
50313,1621155260917,RAW,28
50314,1621155260937,RAW,57
50315,1621155260938,RAW,40
50316,1621155260938,RAW,33
50317,1621155260938,RAW,24
50318,1621155260938,RAW,23
50319,1621155260938,RAW,26
50320,1621155260938,RAW,43
50321,1621155260938,RAW,49
50322,1621155260938,RAW,50
50323,1621155260937,RAW,43
50324,1621155260937,RAW,49
50325,1621155260938,RAW,36
50326,1621155260938,RAW,33
50327,1621155260974,RAW,42
50328,1621155260974,RAW,44
50329,1621155260974,RAW,48
50330,1621155260975,RAW,39
50331,1621155260975,RAW,34
50332,1621155260975,RAW,39
50333,1621155260975,RAW,48
50334,1621155260975,RAW,40
50335,1621155260975,RAW,33
50336,1621155260975,RAW,35
50337,1621155260975,RAW,48
50338,1621155260974,RAW,48
50339,1621155260993,RAW,39
50340,1621155260993,RAW,41
50341,1621155260993,RAW,43
50342,1621155260993,RAW,51
50343,1621155260993,RAW,44
50344,1621155260993,RAW,5
50345,1621155260993,RAW,23
50346,1621155260993,RAW,17
50347,1621155260993,RAW,24
50348,1621155260993,RAW,5
50349,1621155260993,RAW,28
50350,1621155260993,RAW,39
50351,1621155260993,RAW,38
50352,1621155261028,RAW,18
50353,1621155261028,RAW,7
50354,1621155261029,RAW,16
50355,1621155261029,RAW,32
50356,1621155261029,RAW,50
50357,1621155261029,RAW,52
50358,1621155261029,RAW,52
50359,1621155261029,RAW,35
50360,1621155261029,RAW,22
50361,1621155261029,RAW,42
50362,1621155261029,RAW,50
50363,1621155261029,RAW,29
50364,1621155261033,RAW,11
50365,1621155261033,RAW,7
50366,1621155261033,RAW,22
50367,1621155261033,RAW,42
50368,1621155261033,RAW,49
50369,1621155261033,RAW,53
50370,1621155261033,RAW,37
50371,1621155261034,RAW,37
50372,1621155261034,RAW,45
50373,1621155261034,RAW,44
50374,1621155261034,RAW,45
50375,1621155261034,RAW,45
50376,1621155261049,RAW,45
50377,1621155261050,RAW,48
50378,1621155261050,RAW,51
50379,1621155261050,RAW,49
50380,1621155261050,RAW,67
