,time,value
40716,08:53:56.955000,60
40717,08:53:56.955000,67
40718,08:53:56.956000,28
40719,08:53:56.955000,37
40720,08:53:56.956000,23
40721,08:53:56.956000,18
40722,08:53:56.956000,19
40723,08:53:56.955000,57
40724,08:53:56.955000,44
40725,08:53:56.955000,54
40726,08:53:56.974000,18
40727,08:53:56.975000,20
40728,08:53:56.975000,25
40729,08:53:56.975000,53
40730,08:53:56.975000,49
40731,08:53:56.975000,50
40732,08:53:56.975000,52
40733,08:53:56.975000,56
40734,08:53:56.975000,68
40735,08:53:56.975000,44
40736,08:53:56.975000,32
40737,08:53:56.975000,54
40738,08:53:56.975000,36
40739,08:53:57.010000,74
40740,08:53:57.011000,57
40741,08:53:57.011000,38
40742,08:53:57.011000,40
40743,08:53:57.011000,49
40744,08:53:57.011000,43
40745,08:53:57.011000,24
40746,08:53:57.011000,49
40747,08:53:57.011000,25
40748,08:53:57.010000,68
40749,08:53:57.011000,27
40750,08:53:57.011000,20
40751,08:53:57.028000,23
40752,08:53:57.029000,34
40753,08:53:57.029000,43
40754,08:53:57.029000,33
40755,08:53:57.029000,21
40756,08:53:57.029000,25
40757,08:53:57.029000,28
40758,08:53:57.029000,35
40759,08:53:57.029000,23
40760,08:53:57.029000,40
40761,08:53:57.029000,35
40762,08:53:57.029000,40
40763,08:53:57.029000,29
40764,08:53:57.068000,49
40765,08:53:57.068000,55
40766,08:53:57.068000,43
40767,08:53:57.069000,35
40768,08:53:57.069000,41
40772,08:53:57.070000,37
40773,08:53:57.070000,26
40774,08:53:57.070000,23
40775,08:53:57.069000,51
40776,08:53:57.070000,23
40777,08:53:57.107000,27
40778,08:53:57.107000,52
40779,08:53:57.107000,28
40780,08:53:57.107000,25
40781,08:53:57.107000,29
40782,08:53:57.107000,38
40783,08:53:57.107000,39
40784,08:53:57.107000,35
40785,08:53:57.108000,40
40786,08:53:57.108000,49
40787,08:53:57.107000,40
40788,08:53:57.107000,44
40789,08:53:57.107000,42
40790,08:53:57.387000,21
40791,08:53:57.387000,9
40792,08:53:57.387000,7
40793,08:53:57.387000,9
40794,08:53:57.387000,35
40795,08:53:57.386000,42
40796,08:53:57.387000,16
40797,08:53:57.387000,25
40798,08:53:57.387000,23
40799,08:53:57.406000,33
40800,08:53:57.406000,21
40801,08:53:57.406000,17
40802,08:53:57.406000,29
40803,08:53:57.406000,33
40804,08:53:57.406000,26
40805,08:53:57.407000,42
40806,08:53:57.407000,40
40807,08:53:57.406000,22
40808,08:53:57.406000,24
40809,08:53:57.406000,25
40810,08:53:57.406000,21
40811,08:53:57.407000,35
40812,08:53:57.443000,38
40813,08:53:57.444000,39
40814,08:53:57.444000,32
40815,08:53:57.444000,42
40816,08:53:57.444000,53
40817,08:53:57.444000,41
40818,08:53:57.444000,26
40819,08:53:57.444000,32
40820,08:53:57.444000,22
40821,08:53:57.444000,24
40822,08:53:57.444000,28
40823,08:53:57.444000,35
40824,08:53:57.444000,36
40825,08:53:57.462000,35
40826,08:53:57.462000,25
40827,08:53:57.462000,18
40828,08:53:57.462000,16
40829,08:53:57.463000,10
40830,08:53:57.463000,8
40831,08:53:57.463000,24
40832,08:53:57.462000,34
40833,08:53:57.463000,11
40834,08:53:57.463000,12
40835,08:53:57.462000,13
40836,08:53:57.463000,34
40837,08:53:57.481000,35
40838,08:53:57.481000,32
40839,08:53:57.481000,24
40840,08:53:57.481000,29
40841,08:53:57.481000,52
40842,08:53:57.481000,42
40843,08:53:57.481000,55
40844,08:53:57.481000,52
40845,08:53:57.481000,43
40846,08:53:57.481000,49
40847,08:53:57.481000,39
40848,08:53:57.481000,55
40849,08:53:57.535000,54
40850,08:53:57.535000,53
40851,08:53:57.535000,45
40852,08:53:57.535000,19
40853,08:53:57.535000,22
40854,08:53:57.535000,27
40855,08:53:57.535000,28
40856,08:53:57.535000,25
40857,08:53:57.536000,29
40858,08:53:57.536000,26
40859,08:53:57.535000,34
40860,08:53:57.535000,17
40861,08:53:57.540000,19
40862,08:53:57.540000,12
40863,08:53:57.540000,16
40864,08:53:57.541000,52
40865,08:53:57.541000,56
40866,08:53:57.541000,61
40867,08:53:57.541000,54
40868,08:53:57.541000,27
40869,08:53:57.541000,40
40870,08:53:57.541000,16
40871,08:53:57.540000,34
40872,08:53:57.541000,20
40873,08:53:57.540000,50
40874,08:53:57.556000,19
40875,08:53:57.556000,39
40876,08:53:57.556000,32
40877,08:53:57.556000,34
40878,08:53:57.556000,39
40879,08:53:57.556000,48
40880,08:53:57.556000,57
40881,08:53:57.557000,24
40882,08:53:57.557000,32
40883,08:53:57.557000,22
40884,08:53:57.556000,52
40885,08:53:57.556000,26
40886,08:53:57.556000,32
40887,08:53:57.610000,36
40888,08:53:57.610000,38
40889,08:53:57.610000,20
40890,08:53:57.610000,32
40891,08:53:57.610000,24
40892,08:53:57.610000,23
40893,08:53:57.610000,38
40894,08:53:57.610000,37
40895,08:53:57.610000,22
40896,08:53:57.610000,42
40897,08:53:57.609000,32
40898,08:53:57.610000,28
40899,08:53:57.614000,12
40900,08:53:57.614000,20
40901,08:53:57.614000,28
40903,08:53:57.615000,26
40905,08:53:57.615000,16
40906,08:53:57.615000,12
40907,08:53:57.614000,18
40908,08:53:57.617000,17
40909,08:53:57.617000,33
40910,08:53:57.617000,26
40912,08:53:57.615000,12
40913,08:53:57.668000,57
40914,08:53:57.668000,48
40915,08:53:57.668000,56
40916,08:53:57.668000,34
40917,08:53:57.669000,10
40918,08:53:57.669000,19
40919,08:53:57.668000,28
40920,08:53:57.668000,42
40921,08:53:57.668000,51
40922,08:53:57.668000,35
40923,08:53:57.674000,42
40924,08:53:57.674000,42
40925,08:53:57.674000,36
40926,08:53:57.674000,39
40927,08:53:57.675000,41
40928,08:53:57.675000,51
40929,08:53:57.675000,57
40930,08:53:57.675000,54
40931,08:53:57.675000,55
40932,08:53:57.675000,49
40933,08:53:57.669000,18
40934,08:53:57.675000,27
40935,08:53:57.669000,11
40936,08:53:57.674000,27
40937,08:53:57.669000,16
40938,08:53:57.688000,-5
40939,08:53:57.687000,5
40940,08:53:57.688000,-4
40941,08:53:57.688000,10
40942,08:53:57.688000,12
40943,08:53:57.688000,-2
40944,08:53:57.688000,0
40945,08:53:57.688000,-8
40946,08:53:57.688000,3
40947,08:53:57.688000,6
40948,08:53:57.688000,-5
40949,08:53:57.687000,11
40950,08:53:57.687000,12
40951,08:53:57.706000,17
40952,08:53:57.706000,35
40953,08:53:57.706000,38
40954,08:53:57.706000,21
40955,08:53:57.706000,21
40956,08:53:57.706000,18
40957,08:53:57.706000,37
40958,08:53:57.707000,34
40959,08:53:57.706000,26
40960,08:53:57.707000,18
40961,08:53:57.706000,21
40962,08:53:57.741000,11
40963,08:53:57.741000,33
40964,08:53:57.742000,39
40965,08:53:57.742000,38
40966,08:53:57.742000,25
40967,08:53:57.742000,12
40968,08:53:57.742000,4
40969,08:53:57.742000,4
40970,08:53:57.742000,17
40971,08:53:57.742000,36
40972,08:53:57.741000,21
40973,08:53:57.742000,40
40974,08:53:57.742000,33
40975,08:53:57.762000,26
40976,08:53:57.763000,21
40977,08:53:57.764000,24
40978,08:53:57.763000,27
40979,08:53:57.763000,27
40980,08:53:57.762000,22
40981,08:53:57.764000,22
40982,08:53:57.763000,29
40983,08:53:57.763000,32
40984,08:53:57.763000,25
40985,08:53:57.764000,25
40986,08:53:57.764000,39
40987,08:53:57.764000,35
40988,08:53:57.781000,35
40989,08:53:57.781000,34
40990,08:53:57.781000,38
40991,08:53:57.782000,33
40992,08:53:57.782000,51
40993,08:53:57.782000,72
40994,08:53:57.781000,29
40995,08:53:57.781000,38
40996,08:53:57.781000,39
40997,08:53:57.782000,70
40998,08:53:57.782000,72
40999,08:53:57.782000,67
41000,08:53:57.799000,40
41001,08:53:57.800000,26
41002,08:53:57.800000,27
41003,08:53:57.800000,16
41004,08:53:57.800000,19
41005,08:53:57.800000,-3
41006,08:53:57.800000,-36
41007,08:53:57.800000,-24
41008,08:53:57.800000,20
41009,08:53:57.800000,1
41010,08:53:57.800000,22
41011,08:53:57.800000,6
41012,08:53:57.800000,24
41013,08:53:57.837000,50
41014,08:53:57.837000,72
41024,08:53:57.840000,29
41027,08:53:57.837000,56
41030,08:53:57.840000,10
41031,08:53:57.883000,19
41032,08:53:57.884000,55
41033,08:53:57.884000,48
41034,08:53:57.884000,69
41035,08:53:57.884000,1
41036,08:53:57.884000,22
41037,08:53:57.884000,51
41038,08:53:57.884000,56
41039,08:53:57.883000,23
41040,08:53:57.884000,16
41041,08:53:57.887000,60
41042,08:53:57.888000,67
41043,08:53:57.888000,65
41044,08:53:57.888000,61
41045,08:53:57.888000,55
41046,08:53:57.888000,40
41047,08:53:57.888000,49
41048,08:53:57.888000,55
41049,08:53:57.888000,41
41050,08:53:57.888000,55
41051,08:53:57.889000,48
41052,08:53:57.888000,56
41053,08:53:57.888000,44
41054,08:53:57.888000,41
41055,08:53:57.889000,59
41056,08:53:57.888000,66
41057,08:53:57.913000,66
41058,08:53:57.913000,58
41059,08:53:57.913000,66
41060,08:53:57.913000,82
41061,08:53:57.913000,71
41062,08:53:57.913000,51
41063,08:53:57.913000,75
41064,08:53:57.913000,74
41065,08:53:57.912000,56
41066,08:53:57.913000,67
41067,08:53:57.912000,44
41068,08:53:57.913000,68
41069,08:53:57.949000,96
41070,08:53:57.950000,75
41071,08:53:57.950000,44
41072,08:53:57.950000,51
41073,08:53:57.950000,72
41074,08:53:57.950000,68
41075,08:53:57.950000,57
41076,08:53:57.950000,52
41077,08:53:57.950000,38
41080,08:53:57.949000,88
41081,08:53:57.949000,102
41083,08:53:57.967000,54
41084,08:53:57.967000,52
41085,08:53:57.967000,51
41086,08:53:57.967000,39
41087,08:53:57.967000,37
41088,08:53:57.967000,45
41089,08:53:57.967000,54
41090,08:53:57.968000,50
41091,08:53:57.967000,59
41092,08:53:57.967000,41
41093,08:53:57.967000,48
41094,08:53:57.967000,55
41095,08:53:57.967000,37
41096,08:53:57.998000,59
41097,08:53:57.999000,65
41098,08:53:57.999000,65
41099,08:53:57.999000,60
41100,08:53:57.999000,54
41101,08:53:57.999000,51
41102,08:53:58.001000,33
41103,08:53:58.002000,25
41104,08:53:58.001000,43
41105,08:53:58.001000,51
41106,08:53:57.998000,69
41107,08:53:57.998000,71
41108,08:53:58.007000,26
41109,08:53:58.007000,28
41110,08:53:58.007000,27
41111,08:53:58.007000,28
41112,08:53:58.007000,35
41113,08:53:58.008000,43
41114,08:53:58.008000,48
41115,08:53:58.008000,22
41116,08:53:58.008000,32
41117,08:53:58.008000,48
41118,08:53:58.007000,37
41119,08:53:58.008000,34
41120,08:53:58.007000,28
41121,08:53:58.025000,35
41122,08:53:58.024000,26
41123,08:53:58.025000,36
41124,08:53:58.025000,25
41125,08:53:58.025000,9
41126,08:53:58.025000,21
41127,08:53:58.025000,22
41128,08:53:58.025000,27
41129,08:53:58.025000,37
41130,08:53:58.025000,34
41131,08:53:58.025000,8
41132,08:53:58.025000,35
41133,08:53:58.025000,24
41134,08:53:58.060000,39
41135,08:53:58.060000,22
41136,08:53:58.060000,22
41137,08:53:58.060000,24
41138,08:53:58.060000,22
41139,08:53:58.061000,32
41140,08:53:58.060000,26
41141,08:53:58.060000,20
41142,08:53:58.061000,36
41143,08:53:58.060000,24
41144,08:53:58.060000,33
41145,08:53:58.081000,25
41146,08:53:58.081000,18
41147,08:53:58.081000,11
41148,08:53:58.081000,11
41149,08:53:58.081000,19
41150,08:53:58.081000,23
41151,08:53:58.082000,19
41152,08:53:58.082000,9
41153,08:53:58.082000,10
41154,08:53:58.081000,33
41155,08:53:58.081000,25
41156,08:53:58.081000,23
41157,08:53:58.081000,17
41158,08:53:58.099000,17
41159,08:53:58.100000,17
41160,08:53:58.100000,8
41161,08:53:58.100000,5
41162,08:53:58.100000,13
41163,08:53:58.100000,35
41164,08:53:58.100000,33
41165,08:53:58.100000,41
41166,08:53:58.100000,40
41167,08:53:58.100000,35
41168,08:53:58.100000,41
41169,08:53:58.100000,25
41170,08:53:58.134000,41
41171,08:53:58.135000,40
41172,08:53:58.135000,51
41173,08:53:58.135000,45
41174,08:53:58.135000,42
41175,08:53:58.135000,58
41176,08:53:58.135000,35
41177,08:53:58.135000,34
41178,08:53:58.135000,37
41179,08:53:58.135000,34
41180,08:53:58.135000,38
41181,08:53:58.135000,28
41182,08:53:58.135000,58
41183,08:53:58.192000,42
41184,08:53:58.192000,52
41185,08:53:58.192000,45
41186,08:53:58.193000,39
41187,08:53:58.193000,38
41188,08:53:58.193000,35
41189,08:53:58.193000,59
41190,08:53:58.193000,27
41191,08:53:58.193000,45
41192,08:53:58.193000,32
41193,08:53:58.196000,45
41194,08:53:58.197000,48
41195,08:53:58.197000,42
41196,08:53:58.197000,49
41197,08:53:58.197000,44
41198,08:53:58.197000,33
41199,08:53:58.197000,18
41200,08:53:58.197000,10
41201,08:53:58.197000,43
41202,08:53:58.192000,55
41203,08:53:58.197000,44
41204,08:53:58.196000,52
41205,08:53:58.193000,53
41206,08:53:58.197000,21
41207,08:53:58.228000,24
41208,08:53:58.229000,17
41209,08:53:58.229000,12
41210,08:53:58.229000,17
41211,08:53:58.229000,18
41212,08:53:58.229000,21
41213,08:53:58.229000,11
41214,08:53:58.229000,45
41215,08:53:58.229000,58
41216,08:53:58.229000,65
41217,08:53:58.228000,27
41218,08:53:58.229000,33
41219,08:53:58.229000,22
41220,08:53:58.249000,69
41221,08:53:58.249000,68
41222,08:53:58.249000,60
41223,08:53:58.249000,54
41224,08:53:58.249000,52
41225,08:53:58.249000,70
41226,08:53:58.250000,68
41227,08:53:58.250000,50
41228,08:53:58.249000,74
41229,08:53:58.251000,54
41230,08:53:58.252000,64
41231,08:53:58.250000,39
41232,08:53:58.249000,59
41233,08:53:58.267000,38
41234,08:53:58.267000,34
41235,08:53:58.267000,36
41236,08:53:58.267000,35
41237,08:53:58.269000,28
41238,08:53:58.269000,37
41239,08:53:58.269000,41
41240,08:53:58.269000,50
41241,08:53:58.269000,40
41242,08:53:58.269000,48
41243,08:53:58.267000,48
41244,08:53:58.271000,51
41245,08:53:58.271000,52
41246,08:53:58.271000,49
41247,08:53:58.271000,61
41250,08:53:58.272000,57
41251,08:53:58.272000,38
41252,08:53:58.273000,25
41253,08:53:58.273000,27
41254,08:53:58.269000,49
41255,08:53:58.271000,52
41256,08:53:58.273000,34
41258,08:53:58.273000,25
41259,08:53:58.310000,23
41260,08:53:58.310000,19
41261,08:53:58.311000,39
41262,08:53:58.311000,59
41263,08:53:58.311000,64
41264,08:53:58.311000,59
41265,08:53:58.311000,73
41266,08:53:58.311000,80
41267,08:53:58.311000,71
41268,08:53:58.311000,25
41269,08:53:58.311000,68
41270,08:53:58.311000,51
41271,08:53:58.326000,28
41272,08:53:58.325000,53
41273,08:53:58.326000,19
41274,08:53:58.326000,24
41275,08:53:58.326000,53
41276,08:53:58.327000,45
41277,08:53:58.327000,34
41278,08:53:58.327000,27
41279,08:53:58.327000,28
41280,08:53:58.327000,50
41281,08:53:58.326000,42
41282,08:53:58.327000,42
41283,08:53:58.326000,18
41284,08:53:58.344000,18
41285,08:53:58.344000,51
41286,08:53:58.344000,43
41287,08:53:58.344000,24
41288,08:53:58.345000,9
41289,08:53:58.345000,8
41290,08:53:58.345000,10
41291,08:53:58.345000,17
41292,08:53:58.344000,37
41293,08:53:58.344000,18
41294,08:53:58.345000,39
41295,08:53:58.345000,44
41296,08:53:58.345000,25
41297,08:53:58.380000,21
41298,08:53:58.380000,41
41299,08:53:58.380000,65
41300,08:53:58.380000,54
41301,08:53:58.380000,35
41302,08:53:58.380000,23
41303,08:53:58.380000,38
41304,08:53:58.380000,33
41305,08:53:58.380000,67
41306,08:53:58.380000,55
41307,08:53:58.380000,55
41308,08:53:58.418000,23
41309,08:53:58.418000,20
41310,08:53:58.418000,18
41311,08:53:58.418000,18
41312,08:53:58.418000,12
41313,08:53:58.418000,2
41314,08:53:58.419000,25
41315,08:53:58.419000,23
41316,08:53:58.419000,37
41317,08:53:58.419000,56
41318,08:53:58.418000,19
41319,08:53:58.418000,22
41320,08:53:58.418000,9
41321,08:53:58.419000,50
41322,08:53:58.419000,33
41323,08:53:58.418000,5
41324,08:53:58.772000,55
41325,08:53:58.772000,48
41326,08:53:58.772000,42
41327,08:53:58.772000,48
41328,08:53:58.772000,36
41329,08:53:58.772000,26
41330,08:53:58.773000,21
41331,08:53:58.773000,26
41332,08:53:58.773000,34
41333,08:53:58.772000,56
41334,08:53:58.773000,37
41335,08:53:58.776000,38
41336,08:53:58.777000,37
41337,08:53:58.777000,41
41338,08:53:58.777000,41
41339,08:53:58.777000,40
41340,08:53:58.777000,39
41341,08:53:58.777000,20
41342,08:53:58.777000,28
41343,08:53:58.777000,22
41344,08:53:58.777000,13
41345,08:53:58.777000,40
41346,08:53:58.777000,2
41347,08:53:58.777000,22
41348,08:53:58.793000,1
41349,08:53:58.793000,2
41350,08:53:58.793000,35
41351,08:53:58.794000,37
41352,08:53:58.794000,34
41353,08:53:58.794000,21
41354,08:53:58.794000,41
41355,08:53:58.794000,39
41356,08:53:58.793000,4
41357,08:53:58.793000,9
41358,08:53:58.794000,32
41359,08:53:58.794000,26
41360,08:53:58.810000,27
41361,08:53:58.810000,26
41362,08:53:58.810000,41
41363,08:53:58.810000,40
41364,08:53:58.811000,37
41365,08:53:58.811000,27
41366,08:53:58.811000,22
41367,08:53:58.811000,26
41368,08:53:58.811000,48
41369,08:53:58.811000,64
41370,08:53:58.810000,37
41371,08:53:58.811000,66
41372,08:53:58.810000,37
41373,08:53:58.848000,59
41374,08:53:58.848000,50
41375,08:53:58.848000,51
41376,08:53:58.848000,58
41379,08:53:58.848000,65
41391,08:53:58.884000,66
41395,08:53:58.887000,52
41396,08:53:58.887000,59
41397,08:53:58.888000,45
41398,08:53:58.888000,21
41399,08:53:58.888000,21
41400,08:53:58.888000,17
41401,08:53:58.888000,20
41402,08:53:58.888000,20
41403,08:53:58.888000,28
41404,08:53:58.922000,12
41405,08:53:58.922000,16
41406,08:53:58.922000,23
41407,08:53:58.922000,41
41408,08:53:58.922000,27
41409,08:53:58.923000,32
41410,08:53:58.925000,44
41411,08:53:58.922000,56
41412,08:53:58.926000,43
41413,08:53:58.926000,84
41414,08:53:58.926000,56
41415,08:53:58.922000,59
41416,08:53:58.926000,42
41417,08:53:58.926000,67
41418,08:53:58.926000,51
41419,08:53:58.926000,57
41420,08:53:58.922000,41
41421,08:53:58.926000,87
41422,08:53:58.927000,49
41423,08:53:58.927000,55
41424,08:53:58.927000,42
41425,08:53:58.927000,35
41426,08:53:58.927000,36
41427,08:53:58.927000,42
41428,08:53:58.927000,49
41429,08:53:58.927000,51
41430,08:53:58.943000,54
41431,08:53:58.944000,38
41432,08:53:58.944000,16
41433,08:53:58.944000,3
41434,08:53:58.944000,19
41435,08:53:58.944000,35
41436,08:53:58.944000,6
41437,08:53:58.944000,22
41438,08:53:58.944000,28
41439,08:53:58.944000,11
41440,08:53:58.944000,52
41441,08:53:58.944000,23
41442,08:53:58.948000,33
41443,08:53:58.949000,36
41444,08:53:58.949000,32
41445,08:53:58.949000,33
41446,08:53:58.949000,25
41447,08:53:58.949000,32
41448,08:53:58.949000,48
41449,08:53:58.949000,51
41450,08:53:58.949000,36
41451,08:53:58.949000,25
41452,08:53:58.949000,52
41453,08:53:58.949000,50
41454,08:53:58.980000,36
41455,08:53:58.980000,44
41456,08:53:58.980000,38
41457,08:53:58.981000,29
41458,08:53:58.981000,54
41459,08:53:58.981000,34
41460,08:53:58.981000,44
41461,08:53:58.981000,42
41462,08:53:58.980000,38
41463,08:53:58.981000,49
41464,08:53:58.980000,40
41465,08:53:58.980000,43
41466,08:53:58.999000,48
41467,08:53:59,44
41468,08:53:59,42
41469,08:53:59,43
41470,08:53:59,37
41471,08:53:59,33
41472,08:53:59,54
41473,08:53:59,55
41474,08:53:59,40
41475,08:53:59,56
41476,08:53:59,65
41477,08:53:59,53
41478,08:53:59,44
41479,08:53:59.019000,43
41480,08:53:59.019000,36
41481,08:53:59.019000,53
41482,08:53:59.019000,43
41483,08:53:59.019000,43
41484,08:53:59.019000,26
41485,08:53:59.019000,32
41486,08:53:59.019000,35
41487,08:53:59.019000,37
41488,08:53:59.020000,33
41489,08:53:59.019000,40
41490,08:53:59.019000,50
41491,08:53:59.019000,21
41492,08:53:59.053000,24
41493,08:53:59.054000,24
41494,08:53:59.054000,41
41495,08:53:59.054000,58
41496,08:53:59.054000,55
41497,08:53:59.054000,58
41498,08:53:59.054000,51
41499,08:53:59.054000,69
41500,08:53:59.054000,49
41501,08:53:59.054000,61
41502,08:53:59.054000,64
41503,08:53:59.054000,51
41504,08:53:59.075000,53
41505,08:53:59.075000,45
41506,08:53:59.075000,45
41507,08:53:59.075000,44
41508,08:53:59.075000,34
41509,08:53:59.075000,21
41510,08:53:59.075000,13
41511,08:53:59.075000,33
41512,08:53:59.075000,21
41513,08:53:59.076000,35
41514,08:53:59.075000,28
41515,08:53:59.075000,37
41516,08:53:59.093000,38
41517,08:53:59.094000,25
41518,08:53:59.094000,20
41519,08:53:59.094000,33
41520,08:53:59.094000,52
41521,08:53:59.094000,40
41522,08:53:59.094000,80
41523,08:53:59.094000,51
41524,08:53:59.094000,67
41525,08:53:59.094000,40
41526,08:53:59.094000,77
41527,08:53:59.094000,60
41528,08:53:59.094000,67
41529,08:53:59.128000,34
41530,08:53:59.128000,28
41531,08:53:59.128000,10
41532,08:53:59.129000,17
41533,08:53:59.129000,39
41534,08:53:59.129000,35
41535,08:53:59.128000,24
41536,08:53:59.129000,35
41537,08:53:59.129000,45
41538,08:53:59.129000,50
41539,08:53:59.129000,53
41540,08:53:59.129000,4
41541,08:53:59.169000,57
41542,08:53:59.169000,36
41543,08:53:59.169000,36
41544,08:53:59.169000,58
41545,08:53:59.169000,56
41546,08:53:59.169000,40
41547,08:53:59.170000,29
41548,08:53:59.170000,58
41549,08:53:59.170000,77
41550,08:53:59.170000,82
41551,08:53:59.170000,38
41552,08:53:59.169000,44
41553,08:53:59.169000,44
41554,08:53:59.187000,88
41555,08:53:59.187000,90
41556,08:53:59.187000,107
41557,08:53:59.187000,116
41558,08:53:59.187000,96
41561,08:53:59.187000,93
41562,08:53:59.188000,76
41563,08:53:59.188000,91
41565,08:53:59.187000,77
41566,08:53:59.188000,82
41567,08:53:59.203000,66
41568,08:53:59.204000,33
41569,08:53:59.204000,27
41570,08:53:59.204000,26
41571,08:53:59.204000,32
41572,08:53:59.204000,44
41573,08:53:59.204000,32
41574,08:53:59.204000,28
41575,08:53:59.204000,28
41576,08:53:59.204000,42
41577,08:53:59.203000,48
41578,08:53:59.204000,50
41579,08:53:59.204000,25
41580,08:53:59.228000,21
41581,08:53:59.228000,17
41582,08:53:59.228000,17
41583,08:53:59.228000,19
41584,08:53:59.228000,34
41585,08:53:59.228000,45
41586,08:53:59.229000,34
41587,08:53:59.229000,27
41588,08:53:59.229000,40
41589,08:53:59.231000,57
41590,08:53:59.232000,65
41591,08:53:59.229000,45
41592,08:53:59.228000,25
41593,08:53:59.244000,50
41594,08:53:59.244000,18
41595,08:53:59.244000,26
41596,08:53:59.244000,16
41597,08:53:59.244000,27
41598,08:53:59.245000,17
41599,08:53:59.245000,-3
41600,08:53:59.245000,6
41601,08:53:59.244000,23
41602,08:53:59.245000,26
41603,08:53:59.245000,32
41604,08:53:59.244000,33
41605,08:53:59.280000,-7
41606,08:53:59.280000,-7
41607,08:53:59.281000,-6
41608,08:53:59.281000,0
41609,08:53:59.281000,13
41610,08:53:59.281000,24
41611,08:53:59.281000,22
41612,08:53:59.281000,28
41613,08:53:59.281000,38
41614,08:53:59.281000,25
41615,08:53:59.281000,27
41616,08:53:59.280000,-9
41617,08:53:59.281000,26
41618,08:53:59.317000,34
41619,08:53:59.317000,26
41620,08:53:59.317000,25
41621,08:53:59.317000,25
41622,08:53:59.317000,20
41623,08:53:59.317000,25
41624,08:53:59.318000,4
41625,08:53:59.318000,-2
41626,08:53:59.318000,2
41627,08:53:59.318000,4
41628,08:53:59.316000,39
41629,08:53:59.317000,25
41630,08:53:59.321000,24
41631,08:53:59.321000,36
41632,08:53:59.321000,9
41633,08:53:59.321000,12
41634,08:53:59.321000,9
41635,08:53:59.321000,-4
41636,08:53:59.321000,-9
41637,08:53:59.322000,33
41638,08:53:59.321000,12
41639,08:53:59.322000,22
41640,08:53:59.321000,38
41641,08:53:59.321000,43
41642,08:53:59.373000,20
41643,08:53:59.374000,1
41644,08:53:59.374000,2
41645,08:53:59.374000,24
41646,08:53:59.374000,7
41647,08:53:59.374000,11
41648,08:53:59.374000,4
41649,08:53:59.374000,8
41650,08:53:59.374000,-3
41651,08:53:59.374000,4
41652,08:53:59.373000,35
41653,08:53:59.374000,22
41654,08:53:59.378000,42
41655,08:53:59.378000,49
41656,08:53:59.378000,50
41657,08:53:59.378000,39
41658,08:53:59.377000,26
41659,08:53:59.378000,50
41660,08:53:59.378000,42
41661,08:53:59.377000,39
41662,08:53:59.374000,26
41663,08:53:59.378000,45
41664,08:53:59.377000,20
41665,08:53:59.378000,23
41666,08:53:59.378000,28
41667,08:53:59.393000,55
41668,08:53:59.394000,40
41669,08:53:59.394000,28
41670,08:53:59.394000,49
41671,08:53:59.394000,48
41672,08:53:59.394000,48
41673,08:53:59.394000,21
41674,08:53:59.394000,17
41675,08:53:59.394000,20
41676,08:53:59.394000,34
41677,08:53:59.393000,54
41678,08:53:59.393000,60
41679,08:53:59.412000,32
41680,08:53:59.412000,39
41681,08:53:59.412000,48
41682,08:53:59.413000,54
41683,08:53:59.412000,51
41684,08:53:59.413000,51
41685,08:53:59.413000,49
41686,08:53:59.413000,49
41687,08:53:59.413000,41
41688,08:53:59.413000,42
41689,08:53:59.412000,38
41690,08:53:59.412000,40
41691,08:53:59.412000,36
41692,08:53:59.431000,45
41693,08:53:59.431000,26
41694,08:53:59.431000,42
41695,08:53:59.431000,39
41696,08:53:59.431000,27
41697,08:53:59.431000,22
41698,08:53:59.432000,20
41699,08:53:59.431000,19
41700,08:53:59.431000,37
41701,08:53:59.431000,20
41702,08:53:59.431000,21
41703,08:53:59.431000,28
41704,08:53:59.488000,22
41705,08:53:59.488000,23
41706,08:53:59.489000,33
41707,08:53:59.488000,11
41708,08:53:59.488000,23
41709,08:53:59.489000,24
41710,08:53:59.489000,23
41711,08:53:59.489000,44
41712,08:53:59.488000,-4
41713,08:53:59.488000,-3
41714,08:53:59.489000,18
41715,08:53:59.489000,42
41716,08:53:59.488000,19
41717,08:53:59.504000,36
41718,08:53:59.505000,32
41719,08:53:59.505000,27
41720,08:53:59.505000,27
41721,08:53:59.505000,39
41722,08:53:59.506000,42
41723,08:53:59.506000,55
41724,08:53:59.506000,43
41725,08:53:59.504000,32
41729,08:53:59.510000,36
41730,08:53:59.505000,33
41731,08:53:59.510000,16
41732,08:53:59.509000,49
41733,08:53:59.510000,13
41734,08:53:59.510000,50
41735,08:53:59.510000,28
41736,08:53:59.506000,48
41737,08:53:59.506000,55
41738,08:53:59.510000,57
41739,08:53:59.506000,41
41740,08:53:59.510000,44
41741,08:53:59.510000,23
41742,08:53:59.510000,54
41743,08:53:59.546000,44
41744,08:53:59.547000,80
41745,08:53:59.547000,70
41746,08:53:59.547000,52
41747,08:53:59.547000,34
41748,08:53:59.547000,69
41749,08:53:59.547000,72
41750,08:53:59.547000,48
41751,08:53:59.547000,35
41752,08:53:59.547000,40
41753,08:53:59.547000,64
41754,08:53:59.548000,54
41755,08:53:59.547000,57
41756,08:53:59.563000,32
41757,08:53:59.563000,18
41758,08:53:59.563000,21
41759,08:53:59.563000,35
41760,08:53:59.563000,8
41761,08:53:59.563000,-6
41762,08:53:59.563000,-5
